game_id,season,game_date,home_team_code,home_team,away_team_code,away_team,y_home_win,home_prior_games,away_prior_games,home_season_prior_games,away_season_prior_games,home_rest_days_capped14,away_rest_days_capped14,diff_rest_days_capped14,home_back_to_back,away_back_to_back,diff_back_to_back,home_long_break,away_long_break,diff_long_break,home_season_opener,away_season_opener,diff_season_opener,home_season_transition,away_season_transition,diff_season_transition,home_win_streak_before,away_win_streak_before,diff_win_streak_before,home_loss_streak_before,away_loss_streak_before,diff_loss_streak_before,home_elo_before,away_elo_before,diff_elo_before,home_elo_win_probability,away_elo_win_probability,diff_elo_win_probability,elo_difference,elo_home_win_probability,home_rolling_win_3,away_rolling_win_3,diff_rolling_win_3,home_rolling_score_margin_per40_3,away_rolling_score_margin_per40_3,diff_rolling_score_margin_per40_3,home_rolling_efg_pct_3,away_rolling_efg_pct_3,diff_rolling_efg_pct_3,home_rolling_tov_pct_3,away_rolling_tov_pct_3,diff_rolling_tov_pct_3,home_rolling_oreb_pct_3,away_rolling_oreb_pct_3,diff_rolling_oreb_pct_3,home_rolling_fta_rate_3,away_rolling_fta_rate_3,diff_rolling_fta_rate_3,home_rolling_offensive_rating_3,away_rolling_offensive_rating_3,diff_rolling_offensive_rating_3,home_rolling_defensive_rating_3,away_rolling_defensive_rating_3,diff_rolling_defensive_rating_3,home_rolling_win_5,away_rolling_win_5,diff_rolling_win_5,home_rolling_score_margin_per40_5,away_rolling_score_margin_per40_5,diff_rolling_score_margin_per40_5,home_rolling_efg_pct_5,away_rolling_efg_pct_5,diff_rolling_efg_pct_5,home_rolling_tov_pct_5,away_rolling_tov_pct_5,diff_rolling_tov_pct_5,home_rolling_oreb_pct_5,away_rolling_oreb_pct_5,diff_rolling_oreb_pct_5,home_rolling_fta_rate_5,away_rolling_fta_rate_5,diff_rolling_fta_rate_5,home_rolling_offensive_rating_5,away_rolling_offensive_rating_5,diff_rolling_offensive_rating_5,home_rolling_defensive_rating_5,away_rolling_defensive_rating_5,diff_rolling_defensive_rating_5,home_rolling_win_10,away_rolling_win_10,diff_rolling_win_10,home_rolling_score_margin_per40_10,away_rolling_score_margin_per40_10,diff_rolling_score_margin_per40_10,home_rolling_efg_pct_10,away_rolling_efg_pct_10,diff_rolling_efg_pct_10,home_rolling_tov_pct_10,away_rolling_tov_pct_10,diff_rolling_tov_pct_10,home_rolling_oreb_pct_10,away_rolling_oreb_pct_10,diff_rolling_oreb_pct_10,home_rolling_fta_rate_10,away_rolling_fta_rate_10,diff_rolling_fta_rate_10,home_rolling_offensive_rating_10,away_rolling_offensive_rating_10,diff_rolling_offensive_rating_10,home_rolling_defensive_rating_10,away_rolling_defensive_rating_10,diff_rolling_defensive_rating_10,split,train_end_date,validation_end_date
S23G01N263,2013-2014,2014-03-06,60,전주KCC,70,안양 KGC,1,52,52,52,52,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,-2.0,1417.7412011855563,1435.1068464018729,-17.36564521631658,0.5681250288759155,0.43187497112408446,0.13625005775183108,-17.36564521631658,0.5681250288759155,0.6666666666666666,0.3333333333333333,0.3333333333333333,-0.9629629629629631,-3.0,2.0370370370370368,0.5041885938483376,0.5471149137210842,-0.04292631987274664,0.1251643483007182,0.16755953962764772,-0.04239519132692951,0.2936802660940592,0.2805555555555555,0.01312471053850367,0.2496551908836487,0.33435120367969723,-0.08469601279604852,105.06666666666666,105.56666666666666,-0.5,107.5,108.39999999999999,-0.8999999999999915,0.6,0.2,0.39999999999999997,-1.1777777777777778,-5.066666666666667,3.8888888888888893,0.5190790903749367,0.5088791177241759,0.01019997265076078,0.13479617264271307,0.1501841882491089,-0.015388015606395827,0.30398593743421326,0.30166666666666664,0.0023192707675466218,0.2279799277170024,0.31107399904397653,-0.08309407132697413,105.1,102.85999999999999,2.240000000000009,106.11999999999998,109.7,-3.5800000000000267,0.4,0.3,0.10000000000000003,-2.088888888888889,-5.0777777777777775,2.9888888888888885,0.5126129242566101,0.5057528693587848,0.006860054897825263,0.13728552702737556,0.14440664219069216,-0.007121115163316594,0.31819246552242564,0.3279907247148627,-0.009798259192437042,0.26140185516869757,0.28730844455094184,-0.02590658938224427,106.22999999999999,105.45,0.7799999999999869,108.84,113.05,-4.209999999999994,train,2021-04-06,2023-03-29
S23G01N264,2013-2014,2014-03-07,55,서울SK,16,원주동부,1,52,52,52,52,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,-3.0,1594.0400949392545,1351.6276938005822,242.4124011386723,0.8544089190772198,0.14559108092278017,0.7088178381544397,242.4124011386723,0.8544089190772198,0.3333333333333333,0.0,0.3333333333333333,-1.0,-11.0,10.0,0.47433862433862434,0.48109307048047345,-0.006754446141849113,0.13277885602431774,0.1384167969927567,-0.005637940968438948,0.3833612623935205,0.3109557109557109,0.07240555143780958,0.2750000000000001,0.24594870185896933,0.029051298141030746,106.26666666666667,100.76666666666667,5.5,111.7,115.63333333333333,-3.933333333333323,0.4,0.0,0.4,1.760000000000001,-8.400000000000002,10.160000000000004,0.48140970140970135,0.46342364414586923,0.017986057263832123,0.14252730184271284,0.14543534071500974,-0.002908038872296903,0.36322674818541845,0.32435120435120435,0.0388755438342141,0.2558624708624709,0.270685836182461,-0.014823365319990123,104.28,98.58,5.700000000000003,104.22,111.44000000000001,-7.220000000000013,0.7,0.3,0.39999999999999997,5.389090909090909,-4.4,9.789090909090909,0.4932562115707607,0.47087793623904883,0.022378275331711883,0.13940644488376996,0.1566376556454517,-0.017231210761681742,0.3887207413890853,0.35408293485706,0.034637806532025306,0.287772820507413,0.2979472259896561,-0.010174405482243132,108.66000000000001,100.66999999999999,7.990000000000023,101.15,107.66999999999999,-6.519999999999982,train,2021-04-06,2023-03-29
S23G01N265,2013-2014,2014-03-07,10,울산모비스,50,창원LG,0,52,52,52,52,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,-1.0,0.0,0.0,0.0,1654.2093175023742,1644.5735918188097,9.635725683564488,0.6057871687502708,0.39421283124972917,0.21157433750054166,9.635725683564488,0.6057871687502708,1.0,1.0,0.0,16.0,8.333333333333334,7.666666666666666,0.5813548143960806,0.52973390296979,0.05162091142629066,0.10467880399860348,0.14517104111512447,-0.04049223711652099,0.38611111111111107,0.4080389144905274,-0.021927803379416355,0.3007348784624082,0.3493423579109063,-0.04860747944849808,123.33333333333333,117.60000000000001,5.73333333333332,101.0,103.73333333333333,-2.7333333333333343,1.0,1.0,0.0,14.64,10.266666666666666,4.373333333333335,0.5567233363988424,0.5449805967909815,0.011742739607860875,0.10403976533124977,0.15496289667300708,-0.05092313134175731,0.4082757718472004,0.3952995391705069,0.012976232676693455,0.25730659871923595,0.3072374730343398,-0.049930874315103846,119.75999999999999,115.35999999999999,4.400000000000006,98.52,99.5,-0.980000000000004,1.0,1.0,0.0,12.42,11.833333333333334,0.586666666666666,0.5430063222775882,0.5518063426875589,-0.008800020409970744,0.11650993264382208,0.1291173225210624,-0.012607389877240319,0.4000902668759812,0.3772883220896596,0.022801944786321582,0.28833240505591046,0.2782586704188254,0.010073734637085052,116.96000000000001,118.36999999999998,-1.4099999999999682,100.41,99.21,1.2000000000000028,train,2021-04-06,2023-03-29
S23G01N267,2013-2014,2014-03-09,70,안양 KGC,16,원주동부,1,53,53,53,53,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,-3.0,1426.4693469793913,1348.7158721821265,77.75347479726474,0.6946087630710499,0.3053912369289501,0.3892175261420998,77.75347479726474,0.6946087630710499,0.0,0.0,0.0,-8.333333333333334,-11.666666666666666,3.333333333333332,0.4884608157896886,0.49958014839030174,-0.011119332600613152,0.1428414849226059,0.12428420951593695,0.018557275406668947,0.26944444444444443,0.304029304029304,-0.03458485958485957,0.2982160897755339,0.2428360815986411,0.05538000817689279,98.36666666666667,105.56666666666668,-7.200000000000003,111.43333333333334,119.0,-7.566666666666663,0.2,0.0,0.2,-5.6,-9.400000000000002,3.8000000000000025,0.5054761326495492,0.46749834703211707,0.03797778561743209,0.14883494028508568,0.13523562539884476,0.013599314886240915,0.29214285714285715,0.3329226329226329,-0.04077977577977576,0.35198942192954874,0.261800720166615,0.09018870176293375,102.26,101.0,1.2600000000000051,110.58,114.05999999999999,-3.4799999999999898,0.2,0.2,0.0,-5.977777777777778,-6.4,0.4222222222222225,0.49232003353788933,0.46024472238002845,0.032075311157860886,0.1435240249363272,0.1478276725142816,-0.0043036475779544,0.3184669151910531,0.3492382143601656,-0.03077129916911253,0.31118904156586724,0.30637016505775644,0.004818876508110803,102.21,100.2,2.009999999999991,111.92999999999999,109.97,1.9599999999999937,train,2021-04-06,2023-03-29
S23G01N266,2013-2014,2014-03-09,55,서울SK,65,인천전자랜드,0,53,53,53,53,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1596.95191655771,1499.3995978726477,97.55231868506235,0.7182355952268051,0.28176440477319487,0.43647119045361027,97.55231868506235,0.7182355952268051,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,-0.37037037037037024,1.0370370370370368,0.4708664021164021,0.528166367149418,-0.057299965033015876,0.1249365652120291,0.09481514940644399,0.03012141580558511,0.3793290043290043,0.33060380479735313,0.048725199531651164,0.23506944444444447,0.2193488142640685,0.015720630180375977,107.60000000000001,118.23333333333335,-10.63333333333334,110.83333333333333,115.86666666666667,-5.033333333333346,0.6,0.6,0.0,5.000000000000001,3.3777777777777778,1.6222222222222231,0.5017622655122655,0.5424988851639932,-0.0407366196517277,0.1347945077499334,0.11222260464674283,0.02257190310319057,0.36588632265350357,0.3278553704360156,0.03803095221748798,0.2716477272727273,0.23406399340940545,0.03758373386332184,109.58,116.28,-6.700000000000003,104.7,108.34,-3.6400000000000006,0.7,0.4,0.29999999999999993,6.189090909090909,0.38888888888888895,5.80020202020202,0.4980205558330558,0.516637824993684,-0.018617269160628225,0.136473480844949,0.11828910831602246,0.018184372528926546,0.382887408055752,0.31188304527014205,0.07100436278560995,0.29287015657298676,0.26140742471360534,0.03146273185938142,109.95,111.88,-1.9299999999999926,100.97999999999999,110.49000000000001,-9.51000000000002,train,2021-04-06,2023-03-29
S23G01N268,2013-2014,2014-03-09,30,고양오리온스,35,서울삼성,1,53,53,53,53,3.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,1512.3646397732746,1406.4348114371976,105.92982833607698,0.7278915142360407,0.2721084857639593,0.4557830284720814,105.92982833607698,0.7278915142360407,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.3333333333333335,-7.333333333333333,9.666666666666666,0.4988912518434608,0.4715659340659341,0.02732531777752667,0.13050086149501353,0.14486176078578192,-0.014360899290768392,0.2913603637741569,0.23971861471861478,0.05164174905554214,0.3359622687213684,0.16509911656970477,0.17086315215166364,108.3,95.23333333333333,13.066666666666663,104.09999999999998,103.46666666666665,0.6333333333333258,0.4,0.2,0.2,-7.8,-8.4,0.6000000000000005,0.4886732451243735,0.504792559594728,-0.01611931447035453,0.1531305194670384,0.14940334383061488,0.0037271756364235242,0.2836397476762588,0.2341168831168831,0.04952286455937571,0.29601789606744455,0.19289219311839284,0.10312570294905171,100.0,98.78,1.2199999999999989,110.84,109.97999999999999,0.8600000000000136,0.3,0.4,-0.10000000000000003,-6.209090909090909,-2.6,-3.609090909090909,0.5014937290021798,0.5123041476289469,-0.010810418626767127,0.1535899814395439,0.15173895946811952,0.0018510219714243659,0.24359920561746123,0.2574920251698617,-0.01389281955240046,0.24299649819310426,0.22112628678753238,0.021870211405571882,99.78999999999999,102.16,-2.3700000000000045,109.94000000000001,105.17,4.77000000000001,train,2021-04-06,2023-03-29
S23G01N270,2013-2014,2014-03-09,10,울산모비스,60,전주KCC,1,53,53,53,53,2.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,1.0,0.0,1.0,1642.0935741273688,1426.378700608038,215.71487351933092,0.8342323301218493,0.16576766987815073,0.6684646602436985,215.71487351933092,0.8342323301218493,0.6666666666666666,1.0,-0.33333333333333337,3.3333333333333335,6.703703703703703,-3.37037037037037,0.5210353524372744,0.5505709521497772,-0.029535599712502858,0.09719677349012246,0.12423801738470582,-0.02704124389458336,0.3606973995271867,0.2748768472906404,0.08582055223654633,0.26339425915457576,0.31508256467624934,-0.05168830552167358,113.0,113.86666666666667,-0.8666666666666742,113.03333333333335,102.93333333333334,10.100000000000009,0.8,0.8,0.0,11.4,2.6222222222222222,8.777777777777779,0.5436464133219194,0.5306305897230461,0.013015823598873322,0.09663076675199873,0.1280313879826349,-0.03140062123063615,0.4151363884342608,0.26065260410088,0.15448378433338084,0.24063993205256926,0.281330644796533,-0.04069071274396377,118.14000000000001,106.82000000000001,11.320000000000007,104.04,101.72,2.3200000000000074,0.9,0.4,0.5,10.72,-2.4888888888888885,13.20888888888889,0.528482786112261,0.5152629108049018,0.01321987530735913,0.10657391043708446,0.13617362160570143,-0.02959971116861697,0.40079948673413723,0.3027085945546837,0.09809089217945355,0.2721632508270547,0.278162683793933,-0.005999432966878271,115.87,106.02000000000001,9.849999999999994,102.15,108.45,-6.299999999999997,train,2021-04-06,2023-03-29
S23G01N269,2013-2014,2014-03-09,50,창원LG,06,부산KT,1,53,53,53,53,2.0,4.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,10.0,0.0,0.0,0.0,1656.6893351938152,1484.5022052684303,172.18712992538485,0.7966292748487808,0.20337072515121923,0.5932585496975615,172.18712992538485,0.7966292748487808,1.0,0.6666666666666666,0.33333333333333337,12.333333333333334,3.3333333333333335,9.0,0.5950423180024698,0.5286007025761126,0.06644161542635718,0.158791232928803,0.12683960371121014,0.03195162921759287,0.4138590203106332,0.1596911196911197,0.2541679006195135,0.36149513568868413,0.26005783833652685,0.10143729735215729,124.23333333333335,103.2,21.033333333333346,101.93333333333334,101.36666666666667,0.5666666666666629,1.0,0.4,0.6,11.8,-3.8,15.600000000000001,0.5714351130237041,0.5004654583311796,0.07096965469252448,0.1647203260232696,0.1174359077660055,0.04728441825726411,0.41593445980542754,0.17077265500794914,0.2451618047974784,0.2984943036354327,0.2438671874388148,0.05462711619661792,118.5,99.67999999999999,18.820000000000007,98.72,108.25999999999999,-9.539999999999992,1.0,0.4,0.6,10.433333333333334,-5.155555555555556,15.588888888888889,0.5541592838640296,0.47666282684568745,0.07749645701834212,0.1340951438811528,0.11562050600490721,0.018474637876245578,0.37771567251701005,0.22997312287706023,0.14774254963994982,0.28992533708549206,0.27515907194488565,0.014766265140606416,117.7,101.36,16.340000000000003,99.84,109.22,-9.379999999999995,train,2021-04-06,2023-03-29
S25G01N2,2014-2015,2014-10-11,06,부산KT,70,안양 KGC,1,54,54,0,0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,0.0,1.0,1487.2826139975139,1456.1751616166807,31.107452380833138,0.6348867293331556,0.3651132706668444,0.2697734586663112,31.107452380833138,0.6348867293331556,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,0.6666666666666666,1.0,0.5514181628935728,0.5115488388777116,0.039869324015861185,0.12472868010372612,0.126519788325387,-0.0017911082216608698,0.17873873873873877,0.22525252525252526,-0.04651378651378649,0.22235942563811414,0.3042285957880399,-0.08186917014992576,109.0,101.03333333333335,7.966666666666654,107.3,103.43333333333334,3.86666666666666,0.4,0.4,0.0,-1.4,0.4,-1.7999999999999998,0.5291904967336374,0.5179568722489327,0.011233624484704663,0.11718554108611945,0.13812363151888268,-0.020938090432763234,0.1593440835793777,0.2834848484848485,-0.1241407649054708,0.24325274811469805,0.3417685693358148,-0.09851582122111674,105.22,105.1,0.12000000000000455,109.5,105.83999999999999,3.660000000000011,0.3,0.3,0.0,-6.855555555555556,-2.977777777777778,-3.877777777777778,0.48868663636949694,0.501783520870229,-0.013096884500732098,0.1168977341215427,0.13599872915810537,-0.01910099503656268,0.21559812287706026,0.31027690700104493,-0.09467878412398467,0.26087335765917136,0.3153867564193198,-0.054513398760148435,101.87,104.47999999999999,-2.609999999999985,112.13000000000002,110.17,1.9600000000000222,train,2021-04-06,2023-03-29
S25G01N1,2014-2015,2014-10-11,10,울산모비스,50,창원LG,0,54,54,0,0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,13.0,-12.0,0.0,0.0,0.0,1594.5158028912058,1604.4918873029458,-9.976084411739976,0.5785303209982752,0.42146967900172483,0.15706064199655034,-9.976084411739976,0.5785303209982752,0.6666666666666666,1.0,-0.33333333333333337,13.0,10.0,3.0,0.5168207930503012,0.6312526354627872,-0.11443184241248605,0.08478960410994536,0.15021404771706212,-0.06542444360711676,0.32903073286052004,0.375523349436393,-0.04649261657587295,0.25956284153005466,0.29155465949820786,-0.0319918179681532,112.86666666666667,126.2,-13.333333333333329,97.86666666666667,108.0,-10.133333333333326,0.8,1.0,-0.19999999999999996,14.2,9.6,4.6,0.5490692988940586,0.580462890801482,-0.0313935919074233,0.0927605427730791,0.1462048003160184,-0.0534442575429393,0.3557517730496454,0.3834706916894855,-0.027718918639840107,0.2804409270774449,0.3200220814132105,-0.03958115433576559,117.6,121.7,-4.1000000000000085,99.34,105.46000000000001,-6.1200000000000045,0.9,1.0,-0.09999999999999998,13.819999999999999,10.333333333333334,3.4866666666666646,0.5372082763083394,0.5666592838640295,-0.02945100755569008,0.10373969371152499,0.1339193142717663,-0.030179620560241302,0.37451377244842293,0.3778474248226754,-0.0033336523742524826,0.27020246651332924,0.2946128370854921,-0.02441037057216283,115.75,119.97999999999999,-4.22999999999999,97.1,102.92999999999999,-5.829999999999998,train,2021-04-06,2023-03-29
S25G01N4,2014-2015,2014-10-11,60,전주KCC,16,원주동부,0,54,54,0,0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,7.0,-6.0,1449.9911756868087,1397.6952308383059,52.29594484850281,0.6626687227408397,0.33733127725916034,0.3253374454816793,52.29594484850281,0.6626687227408397,0.6666666666666666,0.0,0.6666666666666666,-6.962962962962963,-12.666666666666666,5.703703703703703,0.4830064179185764,0.49127293835895375,-0.008266520440377345,0.14713283540894526,0.12961350547380232,0.017519329935142935,0.24005602240896354,0.2809523809523809,-0.04089635854341736,0.3111543940814121,0.26080891336457634,0.050345480716835755,99.13333333333333,103.3,-4.166666666666671,109.36666666666666,116.96666666666668,-7.600000000000023,0.6,0.0,0.6,-6.177777777777778,-13.0,6.822222222222222,0.48135810295055925,0.47358353972988587,0.007774563220673381,0.1389772454520625,0.1339797488444013,0.004997496607661189,0.25738463024467084,0.2951448551448551,-0.03776022490018427,0.29812958659547484,0.27782506093740605,0.020304525658068784,99.52000000000001,99.86000000000001,-0.3400000000000034,108.28,116.5,-8.219999999999999,0.4,0.2,0.2,-5.388888888888888,-7.8,2.4111111111111114,0.507227757007036,0.45593437755244226,0.05129337945459378,0.13759885018764262,0.13507530997132627,0.0025235402163163445,0.2793943908244111,0.33590488102683225,-0.05651049020242116,0.2777546486401351,0.31144115897256375,-0.03368651033242864,103.36000000000001,100.47,2.890000000000015,110.05,111.95,-1.9000000000000057,train,2021-04-06,2023-03-29
S25G01N3,2014-2015,2014-10-11,30,고양오리온스,35,서울삼성,1,54,54,0,0,14.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1511.57442616756,1435.645217119247,75.92920904831294,0.6923766042871139,0.3076233957128861,0.3847532085742278,75.92920904831294,0.6923766042871139,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.3333333333333335,-5.333333333333333,7.666666666666666,0.5187630467152556,0.48286536909418265,0.03589767762107299,0.12362999440909267,0.15264082687447822,-0.02901083246538555,0.3272577996715928,0.2075757575757576,0.11968204209583519,0.3103212430803428,0.19176910659961502,0.1185521364807278,112.73333333333333,96.5,16.233333333333334,110.36666666666666,102.36666666666666,8.0,0.6,0.2,0.39999999999999997,-1.4,-8.2,6.799999999999999,0.5188323963180075,0.4927042960833753,0.02612810023463219,0.141378075486978,0.1372654180031033,0.00411265748387471,0.2848162182644941,0.21383116883116884,0.07098504943332526,0.30079243187646315,0.1980728774804012,0.10271955439606195,107.05999999999999,99.16,7.8999999999999915,109.0,110.12,-1.1200000000000045,0.4,0.3,0.10000000000000003,-4.6,-4.2,-0.39999999999999947,0.513467779048519,0.5109769970053459,0.002490782043173101,0.14682493971304378,0.14356612069335828,0.0032588190196854994,0.2377017697200253,0.25534916802700447,-0.017647398306979173,0.25523004777605146,0.22371662896853656,0.031513418807514904,102.76000000000002,103.52000000000001,-0.7599999999999909,109.94000000000001,108.55999999999999,1.3800000000000239,train,2021-04-06,2023-03-29
S25G01N5,2014-2015,2014-10-12,70,안양 KGC,10,울산모비스,0,55,55,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1448.8728962033438,1582.9451964712403,-134.07230026789648,0.4018861881120709,0.5981138118879291,-0.19622762377585823,-134.07230026789648,0.4018861881120709,0.3333333333333333,0.3333333333333333,0.0,-2.6666666666666665,7.333333333333333,-10.0,0.4623003861809831,0.5004273504273503,-0.03812696424636719,0.1144063472723534,0.12295408094299821,-0.00854773367064482,0.3095662507427213,0.3005585106382979,0.0090077401044234,0.30192974521332727,0.23655913978494625,0.06537060542838102,101.2,103.96666666666665,-2.7666666666666515,108.56666666666666,96.33333333333333,12.233333333333334,0.2,0.6,-0.39999999999999997,-5.0,9.0,-14.0,0.48985970625702996,0.5359545447956979,-0.04609483853866797,0.1339682645343669,0.12297058561928872,0.010997678915078163,0.28073975044563276,0.32866843971631204,-0.04792868927067928,0.276505411441078,0.2666387060303798,0.009866705410698173,100.88,111.5,-10.620000000000005,109.82000000000001,101.18,8.64,0.3,0.8,-0.5,-3.977777777777778,11.42,-15.397777777777778,0.49641092471638293,0.5293957763083394,-0.03298485159195652,0.1393196482186644,0.10932583225749107,0.029993815961173342,0.30807102464810376,0.3526387724484229,-0.044567747800319135,0.3072617564193198,0.2817952084488131,0.02546654797050668,103.08999999999999,113.43999999999998,-10.349999999999994,110.17999999999999,97.82000000000001,12.359999999999985,train,2021-04-06,2023-03-29
S25G01N6,2014-2015,2014-10-12,06,부산KT,65,인천전자랜드,0,55,54,1,0,1.0,14.0,-13.0,1.0,0.0,1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1.0,1.0,2.0,-1.0,0.0,0.0,0.0,1494.5848794108508,1508.9468013551696,-14.361921944318738,0.5723623901873488,0.4276376098126512,0.1447247803746976,-14.361921944318738,0.5723623901873488,0.6666666666666666,0.6666666666666666,0.0,5.0,7.296296296296297,-2.2962962962962967,0.595848595848596,0.5404809857934859,0.05536761005511004,0.10181225514143638,0.08982377585884223,0.011988479282594153,0.19000000000000003,0.3766626841895659,-0.18666268418956586,0.2658230658230658,0.24706774081774083,0.01875532500532498,119.89999999999999,123.73333333333335,-3.833333333333357,113.73333333333333,111.56666666666666,2.1666666666666714,0.6,0.6,0.0,3.8,4.377777777777778,-0.5777777777777784,0.5546695790548248,0.5600571478758576,-0.005387568821032751,0.11231549342104068,0.11085285992547098,0.0014626334955697012,0.18581467181467182,0.3379082804889256,-0.1520936086742538,0.24643763340484653,0.22018687476533766,0.026250758639508875,110.8,119.62,-8.820000000000007,106.47999999999999,110.7,-4.220000000000013,0.4,0.5,-0.09999999999999998,-2.655555555555556,2.388888888888889,-5.044444444444444,0.5034729611558217,0.5288067868580909,-0.025333825702269164,0.11365678845664859,0.11760423595538652,-0.003947447498737933,0.2276948970706086,0.3364947537528183,-0.10879985668220968,0.268508685294499,0.25446886539157143,0.014039819902927575,105.22999999999999,114.75,-9.52000000000001,109.91000000000001,111.27000000000001,-1.3599999999999994,train,2021-04-06,2023-03-29
S25G01N7,2014-2015,2014-10-12,50,창원LG,60,전주KCC,0,55,55,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,2.0,-2.0,1616.0624937229113,1436.7378012319919,179.32469249091946,0.8032047772401812,0.19679522275981876,0.6064095544803625,179.32469249091946,0.8032047772401812,1.0,0.3333333333333333,0.6666666666666667,8.0,-11.333333333333334,19.333333333333336,0.586827055383557,0.44390824440259463,0.14291881098096232,0.13940798425167403,0.16837623166272422,-0.028968247411050196,0.3421900161030596,0.2207642031171443,0.12142581298591532,0.21034356725146197,0.268060786775476,-0.05771721952401404,117.00000000000001,88.60000000000001,28.400000000000006,103.33333333333333,104.23333333333333,-0.9000000000000057,1.0,0.6,0.4,9.6,-4.377777777777778,13.977777777777778,0.5777490750120082,0.48821294166023677,0.08953613335177146,0.14028818372991975,0.15252707477408015,-0.0122388910441604,0.3758516440704379,0.25738463024467084,0.11846701382576708,0.27643655509742093,0.27191990917612,0.00451664592130091,120.3,99.3,21.0,104.48000000000002,105.44000000000001,-0.9599999999999937,1.0,0.4,0.6,9.833333333333334,-5.488888888888889,15.322222222222223,0.5649172527298562,0.4875848998641789,0.07733235286567725,0.1402011631708498,0.14531463814988405,-0.005113474979034249,0.379473441082838,0.28965080108082136,0.08982264000201662,0.2785639119557664,0.24471893435442085,0.033844977601345555,118.58,99.5,19.08,102.1,106.85,-4.75,train,2021-04-06,2023-03-29
S25G01N9,2014-2015,2014-10-12,16,원주동부,30,고양오리온스,0,55,55,1,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,1410.9486052931227,1517.7268940818176,-106.77828878869491,0.44016432934400984,0.5598356706559902,-0.11967134131198032,-106.77828878869491,0.44016432934400984,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-8.666666666666666,1.6666666666666667,-10.333333333333332,0.4697512906077978,0.5156795182218911,-0.045928227614093264,0.13230475371963143,0.10364348166211407,0.028661272057517367,0.2617604617604617,0.30714285714285716,-0.04538239538239547,0.2324776817546562,0.257471906624449,-0.02499422486979283,96.93333333333334,112.06666666666666,-15.133333333333326,106.33333333333333,112.23333333333333,-5.900000000000006,0.2,0.8,-0.6000000000000001,-9.600000000000001,5.0,-14.600000000000001,0.48805047630208553,0.5223017840731095,-0.03425130777102392,0.12906537395926043,0.12187948202399483,0.007185891935265601,0.27090243090243094,0.2848162182644941,-0.013913787362063168,0.2238979354313332,0.28487406452952435,-0.06097612909819114,100.72,110.7,-9.980000000000004,110.97999999999999,104.1,6.8799999999999955,0.2,0.5,-0.3,-7.9,-3.3,-4.6000000000000005,0.4589413705594353,0.515044133728322,-0.05610276316888674,0.13556563702657834,0.14656085289826232,-0.010995215871683978,0.3298442749662262,0.25058055759881315,0.07926371736741306,0.25787472540613016,0.24449113151989382,0.013383593886236334,99.58000000000001,102.97,-3.3899999999999864,110.80999999999999,109.0,1.809999999999988,train,2021-04-06,2023-03-29
