game_id,team,season,win,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14
S23G01N190,부산KT,2013-2014,0,-1.380378376673323,2.034721099756358,1.2419248345241394,0.11077978304122019,-0.5979125141359483,-0.567897886121255,0.35202294560762376,-1.0067051653746084,-2.996208617146514,-2.4263610542864007,0.08067124181993846,1.2543764445803147,0.7454377561858228,-0.015802582727961832
S23G01N194,부산KT,2013-2014,1,0.37964578680799776,-0.6710119638040853,0.8239065704659505,1.5962039511957842,0.7235122426754844,-0.11582626028844775,1.9658604305769438,0.4494008173892226,0.6409746936475128,-1.1767980929536896,-1.5562783789189458,0.20667550305020696,0.11113759031228092,-0.04342783586007067
S23G01N200,부산KT,2013-2014,0,-3.04724930605672,0.4595650417311905,-0.24284486254657126,-0.18769023000662713,-1.1520573735423014,1.0910575793387693,-0.3762146202549484,-0.2698194560921559,-0.37953720797174356,-0.7908896087984751,-0.1891685733610787,0.6692589678240342,0.262188715315716,-0.043273589909325456
S23G01N203,부산KT,2013-2014,1,-0.14411508076468274,0.6152480934666233,-0.6337105248928969,3.160223610391507,-1.6972994894352276,0.6278285677045188,-0.3992240863389236,2.081648417797378,-1.2941872799930556,0.14669266664295533,-1.8450654527950603,-0.9010026299966285,0.5999992891273053,-0.07063630243307482
S23G01N208,부산KT,2013-2014,0,-1.2918048932141168,1.2779789839000293,-0.40056676441351513,1.1875847685634333,-0.6643590898269022,2.2167245436319862,0.43399189925089443,0.5554243940923346,0.07540975748541376,-0.358564876323564,-0.3500651625487815,0.17380107571330308,0.15587981411517457,0.04987836084935541
S23G01N214,부산KT,2013-2014,0,-2.147390619701852,1.3066311553296832,-0.5699254531910923,1.5614194942701523,-1.23392943184693,-1.213430716946678,-0.8610828820452424,0.7689477012745093,-0.12000568208054561,-0.09683440147152363,-1.3489591323603392,-0.3662819253763693,-0.3900969833102245,0.04376111185976621
S23G01N220,부산KT,2013-2014,1,-1.672934882467133,0.8991230999566402,-1.7729369086990927,-0.7151465602629723,-0.9409708954448631,0.6502480676970854,1.905669683624748,0.5439140993502082,-0.49511645885975514,-0.15924241071849127,0.02727103809892253,-0.3158414887333568,-0.19193782568284068,0.04198832170527134
S23G01N224,부산KT,2013-2014,0,-3.521947868532771,1.4881624900978099,0.13725150403696004,1.9533906120789097,-0.915603465185422,-0.8241090862270264,0.48913918576984455,-0.9912072836133459,-0.7059621140537555,-0.21638907485236344,-1.1123430908258973,0.8790409205423524,-0.313070365704081,0.11288586682962953
S23G01N229,부산KT,2013-2014,0,-3.5492134264202817,1.7735619053590141,-0.4253321636185458,0.36584619068443425,-0.388234900768511,-0.4283611896745152,0.7784822155254923,0.8340841158538077,-1.2725576428643768,-0.31616834055879467,-0.21906071434431182,0.30459930532186036,0.5916728385748998,-0.015599819914936967
S23G01N232,부산KT,2013-2014,0,-1.4460470381063895,0.5416017071573497,0.669065671111787,-0.5415945413311198,0.6464855148288553,0.3123986479499814,-0.047085543314485376,0.4322244030976234,1.0785531549101273,0.08539531891077061,0.48814997636342433,0.0537054177628883,-0.9059492705258999,-0.48273823000515953
